Type,Common Name of Products,Trade Name of Products,Registration No,Name of Registration Holder,Recommended Crops,Recommended Pests,Dosage rate/ha
HERBICIDE,Glyphosate,K-Phosate 41% SL,AP-1670,Kazi Agro Chemicals,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-1671,Clean Care Crop Science,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-1671,Clean Care Crop Science,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,H-Phosate 41% SL,AP-1672,Halim Enterprise,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,H-Phosate 41% SL,AP-1672,Halim Enterprise,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-1673,Mabco Bangladesh,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-1673,Mabco Bangladesh,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,B-Sate 41% SL,AP-1674,Biotech Agrovet,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,B-Sate 41% SL,AP-1674,Biotech Agrovet,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,Green Clear 41% SL,AP-1905,Green View Bangladesh,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,Green Clear 41% SL,AP-1905,Green View Bangladesh,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,Clean Weed 41% SL,AP-1906,Prestige Agro Dragon,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,Clean Weed 41% SL,AP-1906,Prestige Agro Dragon,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Phosate 41% SL,AP-1907,Gram Bangla Agrovet,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Phosate 41% SL,AP-1907,Gram Bangla Agrovet,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,D-Sate 41% SL,AP-1908,Desh Agro Service,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,D-Sate 41% SL,AP-1908,Desh Agro Service,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,Weed Care 41% SL,AP-1909,Prestige Agro Dragon,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,Weed Care 41% SL,AP-1909,Prestige Agro Dragon,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,L-Sate 41% SL,AP-1919,Larsen Chemical Industries (Pvt) Ltd,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,L-Sate 41% SL,AP-1919,Larsen Chemical Industries (Pvt) Ltd,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,Phosato 41% SL,AP-1921,Partex Agro Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,Phosato 41% SL,AP-1921,Partex Agro Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,Safesate 41% SL,AP-1924,Safi Agro,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,Safesate 41% SL,AP-1924,Safi Agro,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,Agrosate 41% SL,AP-1968,Agro Business Support Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,Agrosate 41% SL,AP-1968,Agro Business Support Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,D-Sate 41% SL,AP-2274,Delta Agro Chemicals,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,D-Sate 41% SL,AP-2274,Delta Agro Chemicals,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,S-Phosate 41% SL,AP-2275,Siam Crop Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,S-Phosate 41% SL,AP-2275,Siam Crop Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,S-Weed 41% SL,AP-2276,Siraj Agro International,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,S-Weed 41% SL,AP-2276,Siraj Agro International,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,B-Sate 41% SL,AP-2277,Balak Enterprise,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,B-Sate 41% SL,AP-2277,Balak Enterprise,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-2278,Maitri Agro Industries,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-2278,Maitri Agro Industries,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,S-Sate 41% SL,AP-2279,Swazis International,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,S-Sate 41% SL,AP-2279,Swazis International,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,V-Phosate 41% SL,AP-2280,Valent Tech Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,V-Phosate 41% SL,AP-2280,Valent Tech Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,K-Phosate 41% SL,AP-2281,Keen Care Crop Science,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,K-Phosate 41% SL,AP-2281,Keen Care Crop Science,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-2282,Mamun Agro Products Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-2282,Mamun Agro Products Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,A-Sate 41% SL,AP-2283,Apex Agro Industries Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,A-Sate 41% SL,AP-2283,Apex Agro Industries Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,B-Phosate 41% SL,AP-2284,Bangladesh Agro Science,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,B-Phosate 41% SL,AP-2284,Bangladesh Agro Science,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-2285,Cobra Land Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-2285,Cobra Land Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,H-Sate 41% SL,AP-2286,Heritage Agro Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,H-Sate 41% SL,AP-2286,Heritage Agro Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,P-Sate 41% SL,AP-2287,Prime Crop Care Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,P-Sate 41% SL,AP-2287,Prime Crop Care Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,A-Sate 41% SL,AP-2288,Agro Arena Associates,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,A-Sate 41% SL,AP-2288,Agro Arena Associates,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,F-Phosate 41% SL,AP-2289,Fasal Agrovet Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,F-Phosate 41% SL,AP-2289,Fasal Agrovet Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,J-Sate 41% SL,AP-2290,Joary Agro,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,J-Sate 41% SL,AP-2290,Joary Agro,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Phosate 41% SL,AP-2291,Gulf Fertilizer & Chemicals Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Phosate 41% SL,AP-2291,Gulf Fertilizer & Chemicals Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,A-Sate 41% SL,AP-2292,Advanced Agricultural Solution Ltd,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,A-Sate 41% SL,AP-2292,Advanced Agricultural Solution Ltd,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,T-Phosate 41% SL,AP-2293,T H Pesticides,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,T-Phosate 41% SL,AP-2293,T H Pesticides,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-2294,Green Farm Agro,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-2294,Green Farm Agro,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,N-Sate 41% SL,AP-2295,National Green Enterprise,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,N-Sate 41% SL,AP-2295,National Green Enterprise,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,F-Phosate 41% SL,AP-2296,FMC Bangladesh Private Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,F-Phosate 41% SL,AP-2296,FMC Bangladesh Private Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,R-Sate 41% SL,AP-2297,Raina Associates,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,R-Sate 41% SL,AP-2297,Raina Associates,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Phosate 41% SL,AP-2298,Gurpukur Corporation,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Phosate 41% SL,AP-2298,Gurpukur Corporation,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,P-Sate 41% SL,AP-2299,Pioneer Agro International,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,P-Sate 41% SL,AP-2299,Pioneer Agro International,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,S-Sate 41% SL,AP-2300,Sreejoni Agro Chemicals,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,S-Sate 41% SL,AP-2300,Sreejoni Agro Chemicals,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-2301,Grow More Agro Science,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-2301,Grow More Agro Science,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,L-Sate 41% SL,AP-2787,Lily Traders,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,L-Sate 41% SL,AP-2787,Lily Traders,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,H-Phosate 41% SL,AP-2788,H P Distributor,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,H-Phosate 41% SL,AP-2788,H P Distributor,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-2791,Great Agro Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-2791,Great Agro Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-3112,General Agro Chemicals Limited,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-3112,General Agro Chemicals Limited,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,F-Sate 41% SL,AP-3113,Focus Agrovet,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,F-Sate 41% SL,AP-3113,Focus Agrovet,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,L-Sate 41% SL,AP-3114,L-Sate 41% SL,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,L-Sate 41% SL,AP-3114,L-Sate 41% SL,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,S-Phosate 41% SL,AP-3115,Shamuk Agro Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,S-Phosate 41% SL,AP-3115,Shamuk Agro Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,M-Sate 41% SL,AP-3116,Meem Corporation,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,M-Sate 41% SL,AP-3116,Meem Corporation,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,R-Phosate 41% SL,AP-3117,Rico Crop Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,R-Phosate 41% SL,AP-3117,Rico Crop Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,P-Sate 41% SL,AP-3118,Parag Agro Science,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,P-Sate 41% SL,AP-3118,Parag Agro Science,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,A-Phosate 41% SL,AP-3119,Agro Care Corporation,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,A-Phosate 41% SL,AP-3119,Agro Care Corporation,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-3120,M M Corporation,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,M-Phosate 41% SL,AP-3120,M M Corporation,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,R-Phosate 41% SL,AP-3150,Radish Crop Care,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,R-Phosate 41% SL,AP-3150,Radish Crop Care,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,S-Phosate 41% SL,AP-3221,Shahjalal Agro Industries,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,S-Phosate 41% SL,AP-3221,Shahjalal Agro Industries,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-3222,The Chemicals,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-3222,The Chemicals,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-3223,Green Field Agro Science,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,G-Sate 41% SL,AP-3223,Green Field Agro Science,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-3224,Cobra Agro Chemical Industries,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,C-Phosate 41% SL,AP-3224,Cobra Agro Chemical Industries,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,Glyphosate,D-Sate 41% SL,AP-3225,Delco Agro Industries,Tea,Broad leaf,3.70 Litre
HERBICIDE,Glyphosate,D-Sate 41% SL,AP-3225,Delco Agro Industries,Tea,Deep rooted perennial weeds,3.70 Litre
HERBICIDE,MCPA,Weedar 64,AP-179,Chemolimpex Agro Limited,Rice,Broad leaf & Sedges,1.50 Litre
HERBICIDE,MCPA,Weedar 64,AP-179,Chemolimpex Agro Limited,Tea,Broad leaf & Sedges,1.50 Litre
HERBICIDE,MCPA,Weedar 64,AP-179,Chemolimpex Agro Limited,Wheat,Broad leaf & Sedges,1.50 Litre
HERBICIDE,MCPA,Weedone 48 EC,AP-244,Sinochem Bangladesh (Pvt) Limited,Tea,Annual grasses & Broad leaf weeds,1.5-2.0 Litre
HERBICIDE,MCPA,Weedone 48 EC,AP-244,Sinochem Bangladesh (Pvt) Limited,Sugarcane,Annual grasses & Broad leaf weeds,1.5-2.0 Litre
HERBICIDE,MCPA,Weedone 48 EC,AP-244,Sinochem Bangladesh (Pvt) Limited,Rice,Broad leaf weed & Sedges,1.5-2.0 Litre
HERBICIDE,MCPA,U-46-D-Fluid,AP-274,BASF Bangladesh Limited,Rice,Broad leaf weed & Sedges,1.50 Litre
HERBICIDE,MCPA,U-46-D-Fluid,AP-274,BASF Bangladesh Limited,Sugarcane,Broad leaf weed & Sedges,2.00 Litre
HERBICIDE,MCPA,U-46-D-Fluid,AP-274,BASF Bangladesh Limited,Tea,Broad leaf weed & Sedges,1.50 Litre
HERBICIDE,MCPA,Agroxone,AP-443,Syngenta Bangladesh Limited,Rice,Broad leaf weed & Sedges,1.50 Litre
HERBICIDE,MCPA,Agroxone,AP-443,Syngenta Bangladesh Limited,Sugarcane,Broad leaf weed & Sedges,1.50 Litre
HERBICIDE,MCPA,Agroxone,AP-443,Syngenta Bangladesh Limited,Tea,Broad leaf weed & Sedges,1.50 Litre
HERBICIDE,Oxadiargyl,Topstar 400 SC,AP-245,Bayer CropScience Limited,Rice,Annual grasses,75-100 ml
HERBICIDE,Oxadiargyl,Topstar 400 SC,AP-245,Bayer CropScience Limited,Rice,Sedges,75-100 ml
HERBICIDE,Oxadiargyl,Topstar 400 SC,AP-245,Bayer CropScience Limited,Rice,Broad leaf weed,75-100 ml
HERBICIDE,Oxadiargyl,Topstar 400 SC,AP-245,Bayer CropScience Limited,Onion,Annual grasses,75-100 ml
HERBICIDE,Oxadiargyl,Topstar 400 SC,AP-245,Bayer CropScience Limited,Onion,Sedges,75-100 ml
HERBICIDE,Oxadiargyl,Topstar 400 SC,AP-245,Bayer CropScience Limited,Onion,Broad leaf weed,75-100 ml
HERBICIDE,Oxadiargyl,Star 40 SC,AP-1927,National AgriCare Import & Export Ltd,Rice,Broad leaf & Grass weed,100 ml
HERBICIDE,Oxadiargyl,Star 40 SC,AP-1927,National AgriCare Import & Export Ltd,Rice,Sedge,100 ml
HERBICIDE,Oxadiazon,Ronstar 25 EC,AP-144,Bayer CropScience Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Ronstar 25 EC,AP-144,Bayer CropScience Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,Roxon 25 EC,AP-454,Auto Crop Care Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Roxon 25 EC,AP-454,Auto Crop Care Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,Oxagold 25 EC,AP-505,Agrimax Bangladesh Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Oxagold 25 EC,AP-505,Agrimax Bangladesh Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,Forstar 25 EC,AP-516,Shetu Pesticides Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Forstar 25 EC,AP-516,Shetu Pesticides Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,M-Star 25 EC,AP-612,McDonald Bangladesh (Pvt) Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,M-Star 25 EC,AP-612,McDonald Bangladesh (Pvt) Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,Rone 25 EC,AP-708,Asia Trade International,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Rone 25 EC,AP-708,Asia Trade International,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,D-Star 25 EC,AP-806,Dreamland Agro Products,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,D-Star 25 EC,AP-806,Dreamland Agro Products,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,Greenstar 25 EC,AP-863,Atherton Imbros Company Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Greenstar 25 EC,AP-863,Atherton Imbros Company Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxadiazon,Zonstar 25 EC,AP-1055,Omnichem Limited,Rice,Broad leaf & Sedges,2.00 Litre
HERBICIDE,Oxadiazon,Zonstar 25 EC,AP-1055,Omnichem Limited,Rice,Annual grasses,2.00 Litre
HERBICIDE,Oxyfluorfen,Goal 23.5 EC,AP-145,Auto Crop Care Limited,Tea,Annual grasses & Broad leaf weeds,750-1000 ml
HERBICIDE,Oxyfluorfen,Shupershot 23.5 EC,AP-455,ACI Formulations Limited,Tea,Annual grasses & Broad leaf weeds,750-1000 ml
HERBICIDE,Oxyfluorfen,Target 24 EC,AP-506,Asia Trade International,Tea,Annual grasses & Broad leaf weeds,750-1000 ml
HERBICIDE,Oxyfluorfen,Parashot 24 EC,AP-1778,Padma Agro Sprayers Co.,Tea,Annual grasses & Broad leaf weeds,750-1000 ml
HERBICIDE,Pendimethalin,Panida 33 EC,AP-1890,United Phosphorus (Bangladesh) Ltd,Onion,Annual Grass & Broad leaf,2.00 Litre
HERBICIDE,Pendimethalin,Cleanleaf 33 EC,AP-2532,Haychem (Bangladesh) Limited,Onion,Annual grasses & Sedges,2.00 Litre
HERBICIDE,Pendimethalin,Cleanleaf 33 EC,AP-2532,Haychem (Bangladesh) Limited,Onion,Broad leaf weed,2.00 Litre
HERBICIDE,Pendimethalin,Pendicure 33 EC,AP-2770,Agro Chem Agribusiness,Onion,Annual grasses & Sedges,2.00 Litre
HERBICIDE,Pendimethalin,Pendicure 33 EC,AP-2770,Agro Chem Agribusiness,Onion,Broad leaf weed,2.00 Litre
HERBICIDE,Penoxsulam,Rainbow 25 OD,AP-2272,Petrochem (Bangladesh) Limited,Rice,Broad leaf & Sedges,100 ml
HERBICIDE,Pretilachlor,Rifit 500 EC,AP-382,Syngenta Bangladesh Limited,Rice,Annual grasses & Sedges,1.00 Litre
HERBICIDE,Pretilachlor,Rifit 500 EC,AP-382,Syngenta Bangladesh Limited,Rice,Broad leaf weed,1.00 Litre
HERBICIDE,Pretilachlor,Topfit 500 EC,AP-1147,National AgriCare Import & Export Ltd,Rice,Annual grasses & Sedges,1.00 Litre
HERBICIDE,Pretilachlor,Topfit 500 EC,AP-1147,National AgriCare Import & Export Ltd,Rice,Broad leaf weed,1.00 Litre
HERBICIDE,Pretilachlor,Bicofit 500 EC,AP-1614,Bismillah Corporation Limited,Rice,Annual grasses & Sedges,1.00 Litre
HERBICIDE,Pretilachlor,Bicofit 500 EC,AP-1614,Bismillah Corporation Limited,Rice,Broad leaf weed,1.00 Litre
HERBICIDE,Pyrazosulfuron-ethyl,Clean-Up 10 WP,AP-2115,ACI Limited,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,C-Clean 10 WP,AP-2509,Assign Crop Care Limited,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Weedstar 10 WP,AP-2510,Krishan Agro Chemicals,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Weednil 10 WP,AP-2511,Retina Agro Chemicals,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,K-Clean 10 WP,AP-2512,Kohinoor Agro Chemical,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Purasulf 10 WP,AP-2513,Alpha Agro Limited,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Siamclean 10 WP,AP-2514,Siam Crop Care,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Surasulf 10 WP,AP-2515,Surovi Agro Industries Limited,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Clean Fast 10 WP,AP-2516,Padma Agro Sprayers Co.,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,E-Clean 10 WP,AP-2517,East West Crop Science Limited,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Pacesulf 10 WP,AP-2777,Pace Agro International,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Agroclean 10 WP,AP-3140,Aama Green Care,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,D Clean 10 WP,AP-3216,Delco Agro Industries,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,L Clean 10 WP,AP-3219,Lily Traders,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Sahaclean 10 WP,AP-3220,Shahjalal Agro Industries,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Pyrazosulfuron-ethyl,Cobclean 10 WP,AP-3227,Cobra Agro Chemical Industries,Rice,Broad leaf & Sedge,150 gm
HERBICIDE,Quinclorac,Facet 25 SC,AP-207,BASF Bangladesh Limited,Rice,Barnyard Grass & other weeds,1.00 Litre
HERBICIDE,Quinclorac,Facet 25 SC,AP-207,BASF Bangladesh Limited,Rice,Broad leaf weed,1.00 Litre
HERBICIDE,Triasulfuron,Logran 20 WG,AP-500,Syngenta Bangladesh Limited,Rice,Broad leaf & Sedges,50 gm
HERBICIDE,Triasulfuron,Logran 20 WG,AP-500,Syngenta Bangladesh Limited,Rice,Broad leaf & Sedges,50 gm
BIO-PESTICIDE,Bacillus thuringiensis,Bactospeine WP,AP-2270,Omnichem Limited,Cabbage,Diamond Back Moth,0.50 Kg
BIO-PESTICIDE,Bacillus thuringiensis,Bactospeine WP,AP-2270,Omnichem Limited,Cauliflower,Diamond Back Moth,0.50 Kg
BIO-PESTICIDE,Beauveria bassiana,B-Bassiana 1.15% WP,AP-2268,National AgriCare Import & Export Ltd,Brinjal,Brinjal Shoot & Fruit Borer,2 gm/Litre of water
BIO-PESTICIDE,Nuclear Polyhedrosis Virus (NPV),Spodo-NPV,AP-2269,Omnichem Limited,Tomato,Fruit borer,0.2-0.4 ml/Litre of water
BIO-PESTICIDE,Paecilomyces fumosoroseus,P-Fumosoroseus 1.15% WP,AP-2266,National AgriCare Import & Export Ltd,Brinjal,Brinjal Shoot & Fruit Borer,2 gm/Litre of water
BIO-PESTICIDE,Paecilomyces lilacinus,Bioderma 0.7% WP,AP-2265,Auto Crop Care Limited,Tomato,Root knot nematode,10 gm/plant
BIO-PESTICIDE,Paecilomyces lilacinus,Bioderma 0.7% WP,AP-2265,Auto Crop Care Limited,Eggplant,Root knot nematode,10 gm/plant
BIO-PESTICIDE,Paecilomyces lilacinus,P-Lilacinus 1% WP,AP-2267,National AgriCare Import & Export Ltd,Brinjal,Root Knot Nematode,10 gm/plant
BIO-PESTICIDE,Trichoderma harzianum,Tricho-derma 0.7% WP,AP-2264,Auto Crop Care Limited,Eggplant,"Damping off, Foot rot & Collar rot",10 gm/Kg seed
BIO-PESTICIDE,Trichoderma harzianum,Tricho-derma 0.7% WP,AP-2264,Auto Crop Care Limited,Eggplant,Root rot,10 gm/plant
BIO-PESTICIDE,Trichoderma harzianum,Tricho-derma 0.7% WP,AP-2264,Auto Crop Care Limited,Potato,Late blight,10 gm/plant
BIO-PESTICIDE,Trichoderma viride,Bio-Care,AP-2271,Green Care Bangladesh,Cabbage,Cabbage caterpillar,1.00 Litre
BIO-PESTICIDE,Trichoderma viride,Bio-Care,AP-2271,Green Care Bangladesh,Cauliflower,Cabbage caterpillar,1.00 Litre
